,.CSI716567,.dMICN00000NUS,.dMIEF00000NUS,.dMIEF00000PUS,.dMIEM00000PEU,.dMIEU00000GEU,.dMIEU00000NEU,.dMIEU0000VGUS,.dMIEU2D000PEU,.dMIIN00000NUS,.dMIWO00000GUS,.dMIWO0000VNUS,.dMIWO0HC00GUS,.IBOFAHPC0,.IBXXCS2,.MERER00,.MERER01,.MERG0O1,.MERHE4M,.MIEF000I0GUS,.MIWD0000vNUS,.MIWO0002GGUS,.MIWO0IV00GUS,.RAVTRI,.RLGNET,.SP5MVT,.SPGTCLTR,.SPGTINTR,.SPHYDAN,.SPX,.STOXX50ER,.SXXGR,.TOPXDVNET,.WTDGITR,.XNDX,.XNDXNNRL,SYBA.DE,SYBU.DE,.TFRURANLLU,EURIBOR1M,EURIBOR3M,PWHEAMTUSDM
2020-01-31,,575.614,502.963,1062.342529,129.465515,268.573309,240.929505,11884.428,1055.174368,686.799,9921.109,9525.366,415.415988,,,,,,,1473.59,2550.11,,257.65,9137.1915,,19840.0888,1035.8362,5876.9643,5739.6985,3225.52,7737.95,213.02,2429.94,470.62,10428.25,18327.05,64.582,101.15,1394.85,-0.4569,-0.3911,
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.231102807018
2020-02-03,955.2,577.491,501.99,1060.321045,130.16551,269.096808,241.399121,11839.064,1057.927546,673.334,9959.562,9525.303,417.935033,,,,,,,1470.1,2570.72,,261.89,9175.8756,,19970.4652,1045.2953,5891.5947,5775.245,3248.92,7781.22,213.54,2412.95,472.36,10584.5,18873.23,64.318,99.992,1381.05,,,
2020-02-04,979.49,593.937,513.842,1085.393522,132.330837,273.435667,245.291388,12012.901,1075.07298,689.421,10094.494,9630.773,424.006036,,,,,,,1503.76,2612.86,,266.37,9276.8553,,20165.1029,1072.6949,5902.8141,5838.882,3297.59,7932.14,217.04,2429.65,480.05,10825.58,19731.87,64.204,100.015,1382.43,,,
2020-02-05,993.87,594.875,515.73,1089.404935,134.020089,276.810116,248.318511,12118.259,1089.35499,697.538,10186.414,9758.713,430.976464,,,,,,,1509.37,2637.52,,266.66,9427.0294,,20432.9258,1092.4875,5949.9782,5937.7966,3334.69,8028.96,219.71,2455.03,485.8,10864.9,19873.52,64.158,100.14,1391.55,,,
2020-02-06,1014.57,606.117,521.879,1102.385338,134.96342,278.152168,249.499458,12156.895,1094.124138,702.211,10237.035,9787.574,432.429737,,,,,,,1526.73,2652.92,,268.13,9421.2534,,20463.4071,1097.526,5950.6178,5936.3969,3345.78,8094.65,220.76,2505.74,487.05,10957.85,20210.29,64.056,100.3,1417.65,,,
2020-02-07,1015.52,601.743,516.808,1091.644691,134.59414,277.405867,248.830035,12112.561,1091.25383,699.14,10188.725,9740.571,429.851695,,,,,,,1511.77,2635.23,,266.21,9361.2587,,20344.8711,1087.8638,5921.0358,5895.7737,3327.71,8079.7,220.18,2498.76,483.37,10908.94,20025.33,64.258,100.865,1416.76,,,
2020-02-10,1021.51,601.183,514.645,1086.929593,134.480873,277.555616,248.964358,12059.568,1091.871207,696.452,10225.055,9746.862,431.35154,,,,,,,1504.99,2648.4,,268.77,9393.8739,,20479.4842,1089.7911,5919.283,5912.6376,3352.09,8068.41,220.32,2480.73,485.8,11043.57,20515.9,64.306,101.38,1407.2,,,
2020-02-11,1028.15,608.674,520.563,1099.408215,135.66611,279.990924,251.148803,12166.768,1101.417915,700.092,10259.909,9793.11,433.640567,,,,,,,1522.37,2651.45,,267.76,9436.2922,,20562.3921,1117.275,5960.344,5933.6361,3357.75,8137.88,222.31,,485.89,11044.82,20519.34,64.242,101.24,,,,
2020-02-12,1038.32,616.793,525.437,1109.696531,136.700346,281.771151,252.743815,12261.623,1108.386459,704.449,10318.199,9837.411,433.794048,,,,,,,1536.32,2670.38,,269.54,9473.4915,,20676.7386,1141.7242,5959.7024,5957.23,3379.45,8198.68,223.71,2479.69,488.99,11155.46,20929.28,64.196,101.3,1403.91,,,
2020-02-13,1032.12,614.369,523.735,1106.069984,136.509383,281.678851,252.65156,12200.863,1107.924484,704.195,10300.56,9807.983,432.221859,,,,,,,1531.52,2664.85,,270.84,9472.4565,,20693.7511,1135.6188,5965.0501,5961.0241,3373.94,8182.32,223.76,2471.27,488.34,11136.24,20854.79,64.368,101.855,1401.57,,,
2020-02-14,1038.03,614.654,523.873,1106.304198,136.420939,281.142593,252.170564,12171.063,1106.625177,701.912,10307.859,9796.722,431.993424,,,,,,,1532.02,2667.17,,272.93,9469.2793,,20756.2275,1135.4174,6010.2122,5968.2611,3380.16,8170.07,223.47,2456.54,488.75,11168.74,20975.17,64.292,101.975,1394.08,,,
2020-02-17,1062.61,619.535,524.699,1107.993606,136.788926,282.074797,253.005733,12211.803,1110.475888,697.772,10305.046,9797.562,431.748054,,,,,,,1534.18,2667.45,,272.83,,,,1134.9966,6008.3914,,,8196.22,224.24,2434.75,,,,64.322,102.065,,,,
2020-02-18,1060.15,613.722,518.872,1095.661355,136.152235,281.000434,252.040331,12125.024,1106.453139,692.13,10266.457,9737.017,431.004443,,,,,,,1517.59,2657.13,,273.16,9422.9451,,20686.7665,1139.9287,6017.8854,5944.6731,3370.29,8160.64,223.38,2402.93,486.36,11176.65,20999.44,64.44,102.44,1362.6,,,
2020-02-19,1057.18,618.226,522.685,1103.691665,137.296162,283.343147,254.141604,12153.521,1116.037297,700.992,10309.416,9752.598,433.214355,,,,,,,1528.45,2675.38,,275.29,9452.1209,,20728.6083,1205.0224,6012.991,5946.7498,3386.15,8221.55,225.24,2411.84,488.19,11283.79,21396.44,64.38,102.535,1354.09,,,
2020-02-20,1080.27,615.794,518.721,1095.315312,136.006814,280.99751,252.035072,12080.998,1106.766857,697.775,10263.813,9737.092,430.514039,,,,,,,1517.24,2657.86,,273.61,9456.2752,,20689.3663,1214.1343,5999.2932,5963.6033,3373.23,8133.29,223.39,2415.62,487.35,11178.51,20995.71,64.592,102.785,1342.49,,,
2020-02-21,1084.02,607.508,513.588,1084.217815,135.117673,279.509202,250.699336,12056.96,1100.729969,697.775,10190.344,9704.241,430.859362,,,,,,,1502.56,2630.34,,269.9,9407.3462,,20557.0597,1202.2185,5998.6034,5926.0256,3337.75,8085.19,222.31,2414.92,483.8,10968.19,20204.49,64.562,102.37,1346.42,,,
2020-02-24,1082.44,594.297,499.905,1055.321592,129.871174,269.000423,241.273729,11602.877,1059.800994,677.62,9885.985,9440.148,418.342678,,,,,,,1462.71,2537.26,,260.7,9133.2642,,19976.4882,1162.2197,5847.9681,5780.86,3225.89,7760.96,213.89,,468.98,10542.08,18631.18,64.592,102.705,,,,
2020-02-25,1081.67,595.769,500.506,1056.543045,127.388341,264.297341,237.055409,11389.844,1042.030855,677.018,9626.022,9187.448,407.074121,,,,,,,1464.65,2479.0,,249.0,8844.4398,,19435.8298,1130.4442,5711.2408,5606.0667,3128.21,7600.42,210.12,2334.52,454.28,10257.89,17625.63,64.674,102.71,1320.47,,,
2020-02-26,1065.16,593.672,494.258,1043.314109,127.609462,264.34945,237.097084,11396.399,1042.614121,671.081,9580.501,9117.913,405.930405,,,,,,,1445.98,2475.16,,247.07,8750.2161,,19316.3901,1115.8931,5660.8548,5554.3817,3116.39,7611.42,210.14,2317.08,452.99,10303.2,17780.19,64.356,102.55,1305.11,,,
2020-02-27,1068.59,593.241,488.317,1030.670155,123.305515,254.766753,228.501105,11087.209,1003.448223,668.851,9239.073,8797.457,395.191536,,,,,,,1427.57,2386.17,,238.53,8384.6135,,18469.0139,1076.2555,5495.2228,5332.3616,2978.76,7352.36,202.46,2262.71,434.5,9796.48,16029.53,64.444,101.945,1281.31,,,
2020-02-28,1028.29,581.211,476.44,1005.515796,119.109877,245.867896,220.519692,10671.112,968.972136,636.853,9086.788,8609.921,387.121067,,,,,,,1393.21,2362.62,,238.0,8252.0982,,18219.9852,1060.365,5316.4492,5215.1974,2954.22,7083.4,195.29,2180.18,430.54,9825.86,16124.62,64.494,101.93,1258.95,,,
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4731,-0.4089,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.874751666667
2020-03-02,1062.46,593.9,481.936,1017.030671,119.283361,246.258694,220.870201,10784.706,971.163118,629.332,9389.582,8866.967,401.993006,,,,,,,1408.89,2449.6,,248.19,8588.9788,,19091.1922,1078.7817,5463.9346,5443.8759,3090.23,7103.26,195.45,2201.82,449.9,10309.08,17707.91,64.5,101.03,1270.87,,,
2020-03-03,1070.23,593.546,487.072,1027.815637,120.445476,249.484074,223.699794,10908.29,983.24689,635.404,9251.941,8731.508,396.970455,,,,,,,1424.11,2408.51,,240.31,8374.9415,,18660.7387,1093.429,5474.2443,5330.4136,3003.37,7173.77,198.3,2171.88,438.21,9980.06,16576.44,64.814,101.355,1258.24,,,
2020-03-04,1075.34,599.189,491.904,1037.807507,122.014955,253.160272,226.994416,11046.732,997.048749,635.694,9522.494,8972.922,414.324568,,,,,,,1437.31,2489.37,,248.82,8699.4565,,19521.9164,1123.7794,5627.616,5536.643,3130.12,7277.14,201.0,2168.1,457.65,10392.87,17946.0,64.888,101.945,1259.41,,,
2020-03-05,1097.25,607.844,492.649,1039.339539,119.895298,249.642186,223.83995,10894.484,982.858294,635.318,9310.32,8761.2,408.569886,,,,,,,1438.81,2436.18,,240.9,8397.1762,,18976.806,1120.8286,5546.6297,5356.6349,3023.94,7157.32,198.24,2187.35,443.77,10072.04,16835.39,64.758,101.455,1278.23,,,
2020-03-06,1081.27,593.175,479.734,1012.083953,115.49416,240.453621,215.600149,10601.552,947.517661,616.141,9127.762,8577.215,404.025685,,,,,,,1401.83,2396.97,,236.49,8230.8574,,18694.1191,1083.9644,5421.3036,5293.4805,2972.37,6877.47,190.98,2123.58,439.15,9907.9,16285.95,64.79,101.045,1256.71,,,
2020-03-09,1043.46,567.416,449.327,947.9213369,106.161543,222.270618,199.294769,9692.821,877.766715,581.432,8474.215,7879.05,385.02561,,,,,,,1312.49,2252.88,,218.76,7505.7101,,17429.0952,969.8948,4970.4083,4892.6407,2746.56,6296.57,176.77,2004.53,409.61,9231.61,14060.56,64.394,100.235,1218.23,,,
2020-03-10,1066.73,579.742,457.22,964.5476621,104.481703,219.955925,197.219343,9530.05,867.99418,581.432,8715.397,8076.379,392.911166,,,,,,,1335.46,2332.1,,230.99,7824.5118,,18100.3229,976.3175,4916.8329,5086.7454,2882.23,6192.18,174.76,2030.09,427.36,9724.36,15560.98,64.358,100.22,1219.18,,,
2020-03-11,1052.63,570.918,448.785,946.6233246,103.942209,218.278487,195.7153,9438.755,862.038708,584.288,8376.687,7756.238,380.516915,,,,,,,1310.59,2241.87,,220.26,7398.954,,17235.5872,927.5707,4747.061,4821.5737,2741.38,6182.69,173.48,1998.98,407.64,9299.08,14199.26,64.5,99.678,1187.4,,,
2020-03-12,1032.28,544.214,418.702,883.1259665,90.909205,193.040247,173.080765,8014.578,765.571737,531.609,7547.607,6931.176,349.900954,,,,,,,1220.53,2041.21,,199.87,6653.1017,,15613.5077,818.5979,4115.9333,4373.6797,2480.64,5416.93,153.59,1916.37,368.93,8439.12,11570.2,63.058,98.774,1129.07,,,
2020-03-13,1019.34,547.195,422.54,891.1946304,92.374747,195.85958,175.608176,8124.296,776.234886,553.341,7995.9,7342.983,366.454364,,,,,,,1229.44,2187.85,,216.5,7255.8279,,16810.9231,847.127,4305.411,4726.4876,2711.02,5503.74,155.8,1820.86,402.17,9289.24,13900.7,62.916,96.59,1057.88,,,
2020-03-16,974.58,514.862,395.086,833.1808443,87.038955,186.52645,167.239907,7677.07,739.735119,509.746,7236.134,6656.516,339.560493,,,,,,,1149.23,1979.56,,188.83,6376.8876,,14904.094,763.7278,3819.0939,4238.2162,2386.13,5215.04,148.23,1784.26,358.67,8156.7,10509.28,61.112,98.916,1050.86,,,
2020-03-17,970.65,519.813,392.008,826.6793324,89.230142,191.134232,171.368313,7797.055,758.850066,498.015,7534.466,6955.561,355.100558,,,,,,,1139.13,2065.51,,196.6,6762.997,,15974.9883,811.7701,3975.5406,4586.5251,2529.19,5385.58,151.6,1830.62,381.74,8683.68,11866.81,61.2,100.745,1058.96,,,
2020-03-18,952.13,498.513,373.583,787.8117553,84.97892,183.525697,164.546606,7345.641,730.704114,475.051,7149.182,6551.244,342.992907,,,,,,,1084.81,1978.0,,185.79,6280.6796,,15042.7839,731.3442,3729.0026,4297.0312,2398.1,5077.67,145.65,1834.14,362.46,8336.55,10917.83,59.714,98.124,1049.56,,,
2020-03-19,941.94,493.556,363.634,766.4111769,87.54903,189.400023,169.75087,7406.658,753.874748,455.615,7203.142,6544.573,342.195028,,,,,,,1052.9,1983.18,,187.59,6329.9712,,14960.3624,741.4395,3675.6143,4298.9478,2409.39,5222.95,150.06,1852.01,361.84,8468.24,11262.56,60.974,99.764,1042.19,,,
2020-03-20,958.59,512.594,381.106,803.2307314,90.708826,192.580569,172.601453,7563.387,766.006441,483.985,7018.947,6375.487,330.776698,,,,,,,1103.97,1929.1,,179.63,6061.7461,,14331.3095,751.6865,3686.9538,4031.1709,2304.92,5423.89,152.79,,345.02,8127.87,10355.75,62.136,101.14,1042.19,,,
2020-03-23,925.98,495.679,359.791,758.2041006,88.268138,184.461106,165.320999,7308.75,734.572763,414.51,6811.453,6132.902,317.261713,,,,,,,1040.86,1866.44,,174.01,5815.3872,,13780.771,707.0742,3447.205,3788.609,2237.4,5289.9,146.23,1864.7,333.43,8142.54,10392.51,61.646,102.315,1038.26,,,
2020-03-24,950.25,520.792,380.446,801.7286867,95.81669,200.218541,179.435264,8121.341,794.924009,430.754,7409.519,6704.224,337.988792,,,,,,,1099.44,2025.26,,196.01,6389.7089,,15027.9223,789.5641,3809.5686,4156.1287,2447.33,5778.48,158.54,1924.0,361.33,8778.28,12014.99,61.822,101.43,1072.5,,,
2020-03-25,976.45,537.247,397.016,836.5384858,98.571512,206.540273,185.100479,8439.951,819.251869,455.763,7594.07,6913.929,344.209965,,,,,,,1148.02,2055.52,,202.3,6529.6777,,15265.8558,825.9641,3966.0181,4204.4704,2475.56,5959.44,163.43,2056.08,365.51,8680.42,11746.89,61.614,102.41,1146.79,,,
2020-03-26,971.06,541.147,404.113,851.2751447,100.595075,211.766714,189.778785,8750.607,838.890862,477.341,7976.032,7259.037,364.065068,,,,,,,1169.61,2167.82,,212.56,6946.843,,16238.4653,853.8111,4215.5387,4476.5246,2630.07,6060.83,167.68,2019.57,389.39,9177.23,13091.33,62.182,100.99,1145.43,,,
2020-03-27,973.21,536.607,399.965,842.5399145,96.632557,204.64409,183.379183,8432.384,810.993013,478.952,7770.762,7081.239,359.231576,,,,,,,1158.58,2102.69,,203.42,6737.1953,,15780.3452,811.0345,4111.0591,4343.8828,2541.47,5807.3,162.25,2106.41,378.32,8818.43,12067.43,63.018,100.485,1208.13,,,
2020-03-30,963.02,532.775,395.182,832.0232753,97.40283,207.500837,185.909959,8472.008,822.864773,457.721,7965.261,7240.269,374.547914,,,,,,,1145.4,2167.38,,209.56,6923.4033,,16294.2904,809.8525,4126.2202,4488.5149,2626.65,5889.83,164.41,2093.06,390.93,9168.37,13024.11,62.502,101.655,1203.85,,,
2020-03-31,968.48,542.887,403.058,848.5769292,98.516909,210.813721,188.877804,8611.719,834.85293,476.789,7890.181,7166.52,373.655299,,,,,,,1168.01,2150.32,,203.61,6801.7601,,15944.9985,820.6898,4095.8067,4416.786,2584.59,5935.15,167.12,2045.68,384.78,9081.82,12776.98,62.526,101.745,1203.85,-0.4777,-0.4166,
2020-04-01,964.08,531.957,393.027,827.2604429,95.018153,204.846228,183.522762,8285.214,811.24401,459.72,7586.144,6881.927,362.815676,,,,,,,1139.62,2076.82,,193.18,6472.5932,,15257.6378,789.0798,3925.3281,4211.4696,2470.5,5708.13,162.29,1969.92,370.38,8701.49,11706.5,62.466,102.09,1144.65,,,179.746517936508
2020-04-02,981.73,538.518,398.409,838.527666,95.456079,205.796813,184.374395,8325.344,813.40685,459.72,7678.515,6992.409,368.910594,,,,,,,1154.65,2107.61,,196.55,6623.5726,,15588.8324,796.2657,3988.1273,4297.6427,2526.9,5725.56,163.01,1939.0,379.45,8877.23,12177.34,62.318,102.835,1118.33,,,
2020-04-03,976.45,534.494,395.181,831.7225457,94.385948,203.895396,182.630865,8125.3,806.148424,446.7,7568.566,6880.785,366.47745,,,,,,,1145.37,2080.98,,192.6,6510.5595,,15347.1489,787.7734,3889.7799,4210.9352,2488.65,5671.27,161.53,1932.09,374.72,8752.2,11833.99,62.418,103.29,1109.33,,,
2020-04-06,,546.851,405.691,853.8302425,98.770056,211.358465,189.316145,8452.145,835.909817,446.7,8014.411,7260.527,382.75082,,,,,,,1175.62,2203.57,,211.07,6943.6869,,16381.7183,833.0913,4074.7236,4484.3864,2663.68,5954.45,167.39,2006.69,397.88,9395.75,13573.42,62.454,104.055,1145.48,,,
2020-04-07,1000.56,557.322,417.274,878.1517784,100.905388,215.09462,192.656711,8730.201,849.710135,489.603,8072.495,7339.047,380.162779,,,,,,,1209.59,2207.25,,209.74,6974.8583,,16386.4875,854.6919,4114.6519,4509.6533,2659.41,6088.49,170.56,2045.93,397.27,9358.14,13464.39,62.152,103.32,1169.67,,,
2020-04-08,996.59,550.611,415.235,873.847487,100.974528,215.015639,192.578828,8679.667,849.530907,484.683,8266.021,7522.184,391.381259,,,,,,,1205.13,2256.33,,218.12,7261.7496,,16966.5625,877.3114,4214.1112,4688.9006,2749.98,6074.86,170.61,2078.39,410.18,9567.68,14067.03,62.304,103.75,1190.47,,,
2020-04-09,1000.9,556.876,421.86,887.5841169,102.700356,218.217772,195.444841,8905.201,861.282693,504.422,8397.047,7680.717,394.456215,,,,,,,1224.48,2272.63,,220.32,7457.2231,,17364.9874,891.1277,4427.281,4814.8347,2789.82,6163.32,173.29,2066.01,413.53,9578.29,14097.72,62.894,103.325,1186.79,,,
2020-04-10,991.05,556.219,422.164,888.1595684,102.700356,218.217772,195.444841,8905.201,861.282693,504.422,8402.517,7687.372,394.729334,,,,,,,1225.59,2272.05,,220.39,,,,,,,,,,2085.04,,,,,,,,,
2020-04-13,985.25,557.684,419.786,883.1421774,102.684319,218.556557,195.74827,8892.838,862.44441,499.241,8337.851,7577.149,392.088772,,,,,,,1218.53,2259.94,,217.08,7296.3954,,17091.4336,885.1093,4375.0975,4686.4524,2761.63,,,2049.87,408.31,9687.82,14418.73,,,1185.51,,,
2020-04-14,1006.34,564.616,426.043,896.2850171,103.251365,219.573842,196.657162,8870.802,868.102902,499.241,8551.841,7705.548,404.214911,,,,,,,1237.35,2330.56,,223.62,7440.8228,,17629.2297,907.9218,4477.286,4807.7346,2846.06,6217.76,174.4,2090.11,421.22,10106.04,15662.98,62.538,103.835,1215.13,,,
2020-04-15,1000.38,562.73,422.23,888.1407231,99.440737,212.464258,190.289598,8444.803,840.729151,497.545,8353.582,7455.396,401.390114,,,,,,,1226.97,2289.02,,215.9,7193.551,,17207.5735,875.8809,4323.1989,4628.517,2783.36,5984.33,168.74,2090.92,411.68,9989.55,15301.48,62.404,104.48,1213.6,,,
2020-04-16,1003.45,566.977,420.681,884.8580644,99.666788,213.723729,191.416977,8390.343,845.776625,497.822,8371.598,7410.728,408.858433,,,,,,,1222.68,2304.9,,213.94,7162.4208,,17363.1458,872.1986,4281.3474,4632.2788,2799.55,5993.18,169.75,2073.68,415.28,10182.4,15891.91,62.71,105.625,1201.56,,,
2020-04-17,1011.58,570.535,428.521,901.3130099,102.297733,219.308887,196.416624,8668.857,867.324209,514.452,8598.541,7669.789,417.461467,,,,,,,1245.13,2354.98,,223.51,7453.4093,,17826.9433,900.2632,4454.0174,4806.6754,2874.56,6155.02,174.23,2103.28,425.18,10269.12,16162.19,62.792,105.45,1220.29,,,
2020-04-20,1016.68,572.649,427.578,899.3260601,102.735343,220.74762,197.704332,8668.764,873.808211,511.984,8498.512,7554.302,416.695431,,,,,,,1243.29,2327.5,,220.51,7291.2732,,17471.874,889.6316,4369.0411,4697.1344,2823.16,6200.2,175.41,2088.5,416.8,10145.99,15773.41,62.502,104.86,1210.58,,,
2020-04-21,1005.38,561.265,417.588,878.237517,99.123143,213.210929,190.93266,8319.215,844.572097,496.262,8235.923,7334.092,405.824548,,,,,,,1214.14,2253.11,,212.87,7108.3354,,16996.2611,858.6939,4243.8165,4589.9383,2736.56,5949.47,169.51,2064.43,404.7,9769.86,14603.51,62.058,105.145,1195.88,,,
2020-04-22,1014.42,567.653,422.605,888.6358318,100.782252,217.260139,194.553199,8477.304,860.373992,509.36,8389.982,7434.171,411.586152,,,,,,,1228.43,2307.68,,220.72,7221.4927,,17373.6136,871.8463,4319.8113,4644.7225,2799.31,6042.32,172.57,2051.31,412.73,10074.05,15512.52,62.112,105.3,1186.23,,,
2020-04-23,1011.67,565.731,424.136,891.8138513,101.692722,219.25402,196.335467,8612.399,867.468209,517.989,8416.843,7474.575,413.833417,,,,,,,1233.64,2312.28,,220.96,7228.9425,,17298.9618,883.9798,4315.9534,4643.2772,2797.8,6079.75,174.22,2079.13,412.92,10047.15,15429.29,62.242,105.545,1204.33,,,
2020-04-24,1002.66,561.411,418.242,879.4106212,100.413043,216.885724,194.204878,8476.523,858.227635,505.846,8474.034,7508.933,418.323857,,,,,,,1216.4,2330.27,,224.71,7314.5138,,17510.6818,863.0265,4309.004,4710.1225,2836.74,5988.7,172.36,2072.3,419.36,10215.98,15947.35,62.62,105.785,1202.02,,,
2020-04-27,1009.6,570.228,425.818,895.3283353,102.805128,221.106264,197.900017,8712.878,873.325868,515.165,8624.837,7685.168,424.451135,,,,,,,1238.87,2359.01,,228.78,7495.5935,,17770.7753,882.3302,4390.9132,4843.4097,2878.48,6144.38,175.64,2110.15,425.97,10275.51,16131.85,62.766,105.185,1227.06,,,
2020-04-28,1015.81,572.16,429.333,902.7000023,104.341502,224.90494,201.296163,8938.049,887.789124,520.398,8628.593,7757.653,418.047394,,,,,,,1249.35,2349.18,,227.61,7551.9963,,17694.9284,906.5907,4459.3144,4897.4953,2863.39,6250.9,178.61,2112.95,425.68,10089.41,15547.13,62.874,105.29,1231.72,,,
2020-04-29,1018.49,578.928,437.437,919.6553641,106.78233,228.946182,204.88626,9232.991,902.700872,531.695,8831.921,7937.267,419.152271,,,,,,,1272.91,2405.27,,237.43,7749.3469,,17923.4652,941.0826,4515.8812,4994.7674,2939.51,6393.55,181.82,,434.14,10444.22,16640.23,63.0,105.2,1231.72,,,
2020-04-30,1030.88,577.166,439.967,924.9365122,104.641261,223.995199,200.436487,9012.227,885.342389,553.75,8756.465,7794.231,417.194248,,,,,,,1280.44,2394.63,,234.02,7570.8188,,17717.3416,917.9588,4481.6812,4859.7342,2912.43,6251.16,178.2,2134.65,427.8,10465.21,16706.37,63.194,104.295,1245.51,-0.4281,-0.2541,
2020-05-01,,569.076,436.083,916.7707963,104.596207,221.960761,198.616022,8930.866,878.99669,553.75,8552.274,7590.32,410.298593,,,,,,,1269.77,2349.78,,228.71,7336.6077,,17277.7494,893.2807,4374.474,4698.8773,2830.71,6251.16,176.81,2086.87,416.93,10137.9,15659.99,,,1217.96,,,174.954968833333
2020-05-04,,553.057,422.392,887.9784311,100.728182,216.414642,193.626952,8607.975,856.151776,520.308,8523.04,7524.212,410.209335,,,,,,,1230.52,2342.89,,230.25,7326.4172,,17347.3814,888.4942,4364.1299,4691.7594,2842.74,6020.62,172.21,,417.51,10272.71,16075.21,62.842,104.815,,,,
2020-05-05,,559.863,426.087,895.7380626,102.916894,221.249343,197.92711,8781.096,873.847183,516.734,8610.837,7583.987,417.616158,,,,,,,1240.86,2369.49,,234.18,7357.8978,,17526.0246,898.6961,4391.8664,4706.1982,2868.44,6150.73,175.99,,421.19,10384.94,16426.0,62.848,105.065,,,,
2020-05-06,1039.55,565.472,427.5,898.6977025,102.039821,220.411934,197.17745,8657.947,871.300389,518.771,8566.396,7487.607,416.112737,,,,,,,1244.68,2369.81,,235.67,7239.2091,,17316.0992,913.4105,4306.2558,4623.5218,2848.42,6081.99,175.38,,418.23,10449.64,16628.69,62.482,104.875,,,,
2020-05-07,1037.48,565.956,426.679,896.8872344,103.393743,222.924719,199.388578,8740.274,880.218892,516.058,8649.073,7535.503,415.494087,,,,,,,1242.87,2386.59,,243.04,7334.0169,,17533.1279,915.681,4316.3749,4681.3284,2881.19,6169.7,177.46,2080.27,420.0,10586.35,17062.77,62.778,104.975,1218.96,,,
2020-05-08,1046.72,577.17,433.795,911.6528913,104.560676,224.909137,201.161574,8898.268,888.597346,521.87,8802.879,7706.167,418.149888,,,,,,,1263.16,2421.41,,244.04,7519.1308,,17798.1856,946.4103,4398.9763,4834.7466,2929.8,6228.64,179.08,2126.27,428.38,10727.4,17513.83,62.692,105.01,1247.53,,,
2020-05-11,1043.57,584.264,435.818,915.9000417,103.722279,224.069708,200.399614,8769.751,885.216198,521.947,8798.27,7656.672,422.965393,,,,,,,1268.57,2434.13,,243.25,7443.3823,,17762.1706,951.9405,4393.3007,4779.5093,2930.32,6179.18,178.41,2158.85,429.0,10818.94,17811.18,62.528,104.77,1253.47,,,
2020-05-12,1044.52,578.237,432.68,909.3069132,103.782832,224.74408,200.992371,8834.449,887.860831,521.644,8685.992,7549.375,420.398817,,,,,,,1259.8,2402.59,,238.96,7260.9235,,17467.3947,948.4015,4358.8728,4634.2354,2870.12,6180.16,178.9,2153.16,421.29,10602.09,17096.61,62.562,104.265,1253.92,,,
